World rank,Country,Institution,Total Score,PUB,CNCI,IC,TOP,AWARD
401-500,SouthKorea,University of Ulsan,null,41,52.2,40.5,0,NA
401-500,Spain,University Rovira i Virgili,null,23.3,61.8,72.3,0,NA
401-500,Spain,University of Zaragoza,null,25.6,63.8,69.3,0,NA
401-500,China,Xiamen University,null,38.1,54,44.7,0,NA
401-500,UnitedStates,Virginia Polytechnic Institute and State University,null,27.9,60.8,60.4,0,NA
economics,2018,,,,,,,
1,UnitedStates,Harvard University,361.1,98.6,88.8,67.7,100,62
2,UnitedStates,University of Chicago,354.9,75.3,91.1,60.4,90.5,100
3,UnitedStates,"University of California, Berkeley",314.4,84.1,83.1,65.1,77.2,63
4,UnitedStates,Massachusetts Institute of Technology (MIT),309.4,72.8,94.3,67.6,84.2,62
5,UnitedStates,Columbia University,308.7,80.1,79,65.3,69.1,73.4
6,UnitedStates,Princeton University,307.7,60,92.2,63.9,72.6,92.7
7,UnitedStates,Stanford University,288.1,81,84,67.6,85.8,32
8,UnitedKingdom,London School of Economics and Political Science,285.1,100,70.9,83.2,63.6,27.7
9,UnitedStates,New York University,274.7,72.1,79.2,69.5,68.1,51.9
10,UnitedStates,Yale University,258.6,68.1,82.8,67.2,66.1,42.4
11,UnitedStates,Northwestern University,236.8,65.2,80.3,63.7,72.9,19.6
12,UnitedKingdom,University of Cambridge,233,73.9,65.4,79.1,26.1,55.5
13,UnitedStates,"University of California, Los Angeles",224.2,57.1,75.5,64.4,55.2,39.2
14,UnitedStates,University of Pennsylvania,219.1,69.5,81.4,64.2,67.8,0
15,UnitedKingdom,University of Oxford,217.5,93,68.4,81.4,35.7,0
16,UnitedStates,"University of California, San Diego",209.6,52.2,81.2,67,50,34
17,France,Toulouse School of Economics,203.4,49.5,58.2,89,35.7,55.5
18,UnitedStates,"University of Maryland, College Park",201.5,59.7,66.7,64.5,38.1,34
19,UnitedStates,University of Michigan-Ann Arbor,197,67.2,78.3,61.8,50.9,0
20,UnitedStates,Duke University,196.9,66.3,81.7,65.7,50,0
21,UnitedStates,"University of Minnesota, Twin Cities",193.7,56.6,70.1,66.7,39.3,27.7
22,UnitedKingdom,University College London,190.4,68.6,70.1,82.5,44.2,0
23,UnitedStates,Cornell University,189,74.3,65.4,66.8,38.1,0
24,Canada,University of Toronto,184.6,67,67.6,87.6,41.6,0
25,UnitedStates,Arizona State University,184.5,51,69.9,68.2,32.3,34
26,Singapore,National University of Singapore,170.5,69.2,65.2,88.2,25.2,0
27,UnitedStates,University of Wisconsin - Madison,170.4,58.8,64.5,62.3,43.7,0
28,UnitedStates,Indiana University Bloomington,169.9,57.1,73.1,71.1,16.5,24
29,UnitedKingdom,University of Warwick,167.1,58,67.4,82.7,38.1,0
30,UnitedStates,George Mason University,165.7,53.7,48.1,55.6,11.7,43.9
31,UnitedStates,Carnegie Mellon University,165.6,43.3,69.9,66.8,35,24
31,Italy,Bocconi University,165.6,57.5,68.2,88.5,36.3,0
33,UnitedStates,Washington University in St. Louis,164.5,43.7,63.6,70.2,32.3,27.7
34,UnitedStates,Boston University,164.2,49.4,72.3,77.8,46.2,0
35,Germany,University of Bonn,163.1,52.7,63.8,81.5,21.3,22.6
36,Netherlands,Erasmus University Rotterdam,160.3,73.3,60.8,81.6,11.7,0
37,Canada,University of British Columbia,160.2,54.6,73.1,87.4,33,0
38,Netherlands,Tilburg University,159.1,60.5,68.4,89.7,25.2,0
39,Switzerland,University of Zurich,158.8,53.4,65.8,88.1,36.9,0
40,Netherlands,VU University Amsterdam,157.9,68,61.5,86.2,16.5,0
41,Australia,The University of Melbourne,156.6,68.8,52.7,79.5,19.1,0
42,Australia,Monash University,153.4,69,57.1,79,13.5,0
42,Denmark,Aarhus University,153.4,54.6,60.1,84.5,13.5,19.6
42,UnitedStates,University of Southern California,153.4,54.7,69.9,69.4,29.4,0
45,Belgium,KU Leuven,152.8,61.7,62.2,89.7,20.2,0
46,UnitedStates,"University of California, Davis",152,59.2,75.8,61.3,19.1,0
47,Norway,University of Oslo,151.4,43,57.7,79.4,22.4,27.7
48,Australia,The Australian National University,150.6,72.6,54.6,76.7,6.7,0
49,France,University of Toulouse 1,150.5,50.7,57.4,88.2,36.9,0
50,UnitedStates,The University of Texas at Austin,149.4,50.3,69.5,68.9,32.3,0
51-75,Spain,Barcelona Graduate School of Economics,null,39.1,69.7,91.3,35,0
51-75,UnitedStates,Brown University,null,37.6,81.2,72.1,43.2,0
51-75,UnitedStates,Dartmouth College,null,35.1,100,53.9,33,0
51-75,UnitedStates,Johns Hopkins University,null,46.4,71.7,67.5,31.6,0
51-75,Netherlands,Maastricht University,null,60.2,58.2,88.2,16.5,0
51-75,UnitedStates,Pennsylvania State University - University Park,null,51,60.3,71.5,24.3,0
51-75,Spain,Pompeu Fabra University,null,44.3,72.7,88.6,36.3,0
51-75,Sweden,Stockholm University,null,46.1,65,82.4,25.2,0
51-75,Switzerland,Swiss Federal Institute of Technology Zurich,null,58.5,64.1,90.1,15.1,0
51-75,Israel,The Hebrew University of Jerusalem,null,39.6,53.5,81.9,20.2,34
51-75,UnitedStates,The Ohio State University - Columbus,null,54.1,70.3,68.2,23.4,0
51-75,UnitedKingdom,The University of Manchester,null,63.3,57.1,75.8,6.7,0
51-75,Australia,The University of New South Wales,null,62.4,55.9,77.6,19.1,0
51-75,Netherlands,University of Amsterdam,null,57.8,64.5,81.3,11.7,0
51-75,UnitedStates,"University of California, Santa Barbara",null,37.1,69.9,66.9,23.4,24
51-75,Denmark,University of Copenhagen,null,55.5,64.5,82.8,25.2,0
51-75,Netherlands,University of Groningen,null,60.5,71.9,79.7,13.5,0
51-75,UnitedStates,University of Illinois at Urbana-Champaign,null,52.2,65.2,73.5,17.8,0
51-75,Germany,University of Mannheim,null,46.4,62.5,85.6,26.1,0
51-75,Canada,University of Montreal,null,54.3,54.3,87.2,21.3,0
51-75,Germany,University of Munich,null,58.6,62.5,78.2,21.3,0
51-75,UnitedStates,University of North Carolina at Chapel Hill,null,51.9,69.9,65.1,16.5,0
51-75,UnitedKingdom,University of Nottingham,null,64.1,54.3,80.7,13.5,0
51-75,Australia,University of Sydney,null,65.5,58.9,73.5,11.7,0
51-75,UnitedStates,University of Washington,null,47,83.5,67.8,20.2,0
76-100,Spain,Autonomous University of Barcelona,null,51,59.4,80.5,15.1,0
76-100,UnitedStates,Boston College,null,41,74.5,71.1,28.6,0
76-100,UnitedStates,California Institute of Technology,null,34.1,69.7,70.3,38.1,0
76-100,Spain,Carlos III University of Madrid,null,47.9,59.9,86.7,19.1,0
76-100,Czech,Charles University in Prague,null,49.6,59.9,77.2,20.2,0
76-100,UnitedStates,Georgetown University,null,45.2,60.8,70.3,27.8,0
76-100,UnitedKingdom,Imperial College London,null,47,67.1,86.4,17.8,0
76-100,Sweden,Lund University,null,52.5,66.5,78.2,11.7,0
76-100,UnitedStates,Michigan State University,null,53.4,64.7,72.7,11.7,0
76-100,China,Peking University,null,57.8,55.9,83.7,6.7,0
76-100,UnitedStates,Purdue University - West Lafayette,null,50.1,64.3,70.8,17.8,0
76-100,Israel,Tel Aviv University,null,40.6,55.9,87.3,31.6,0
76-100,UnitedStates,Texas A&M University,null,50.9,55.3,66.2,20.2,0
76-100,China-HongKong,The Hong Kong University of Science and Technology,null,46.2,66.5,83.7,17.8,0
76-100,Australia,The University of Queensland,null,56.9,51.3,71.2,9.5,0
76-100,China,Tsinghua University,null,52.2,69.3,83.2,13.5,0
76-100,Italy,University of Bologna,null,52.8,50.7,83.4,17.8,0
76-100,UnitedStates,"University of California, Irvine",null,41.2,64.3,62.3,28.6,0
76-100,Germany,University of Cologne,null,50,56.9,73.6,16.5,0
76-100,UnitedKingdom,University of Essex,null,48.3,55.9,82.7,17.8,0
76-100,Sweden,University of Gothenburg,null,51.8,60.1,87.6,13.5,0
76-100,UnitedKingdom,University of Sussex,null,49.4,71.1,80.4,9.5,0
76-100,UnitedStates,University of Virginia,null,43.7,72.5,62.3,21.3,0
76-100,UnitedKingdom,University of York,null,51.7,63.4,77,9.5,0
76-100,Netherlands,Utrecht University,null,53.1,73.3,81.8,6.7,0
101-150,France,Aix Marseille University,null,43.9,52.9,76.9,16.5,0
101-150,Belgium,Catholic University of Louvain,null,52.5,55.9,94.1,9.5,0
101-150,China,Central University of Finance and Economics,null,46.4,49.9,77,13.5,0
101-150,UnitedKingdom,City University London,null,49,59.9,83.6,9.5,0
101-150,Denmark,Copenhagen Business School,null,43.3,69.7,89.8,6.7,0
101-150,Italy,European University Institute,null,41.8,63.2,87.5,19.1,0
101-150,UnitedStates,Georgia Institute of Technology,null,39.3,62.2,74.2,15.1,0
101-150,UnitedStates,Georgia State University,null,46.5,62.9,66,6.7,0
101-150,UnitedKingdom,London Business School,null,31.5,89.8,96.6,20.2,0
101-150,Canada,McGill University,null,40.5,67.1,87.7,13.5,0
101-150,France,Pantheon-Sorbonne University (Paris 1),null,46.7,51,73.2,9.5,0
101-150,France,Paris Institute of Political Studies,null,34.7,61.5,79.8,23.4,0
101-150,China,Renmin University of China,null,53.5,48.1,80.4,6.7,0
101-150,UnitedStates,"Rutgers, The State University of New Jersey - New Brunswick",null,51.2,56.9,63.3,13.5,0
101-150,Italy,Sapienza University of Rome,null,47.3,49.3,73,9.5,0
101-150,SouthKorea,Seoul National University,null,42.6,47.8,72.8,19.1,0
101-150,China,Shanghai University of Finance and Economics,null,45.6,55.9,84.2,16.5,0
101-150,Canada,Simon Fraser University,null,42.7,54.3,83.1,24.3,0
101-150,Singapore,Singapore Management University,null,38.5,60.8,93.9,16.5,0
101-150,Sweden,Stockholm School of Economics,null,38.9,68.6,85.3,24.3,0
101-150,China-HongKong,The Chinese University of Hong Kong,null,43.6,59.4,84,13.5,0
101-150,UnitedStates,The George Washington University,null,42.5,66.1,61.9,11.7,0
101-150,UnitedKingdom,The University of Edinburgh,null,41.2,61.3,75.5,20.2,0
101-150,UnitedKingdom,The University of Glasgow,null,46.8,60.6,75.6,11.7,0
101-150,China-HongKong,The University of Hong Kong,null,48,62.7,78.9,9.5,0
101-150,UnitedKingdom,The University of Sheffield,null,48.7,62.9,71.9,0,0
101-150,Japan,The University of Tokyo,null,47.5,48.7,61.7,17.8,0
101-150,UnitedStates,Tufts University,null,32.3,83.6,64.4,13.5,0
101-150,Belgium,Universit? libre de Bruxelles (ULB),null,41.7,65.2,88.4,20.2,0
101-150,Spain,University of Barcelona,null,48.6,53.8,60.6,6.7,0
101-150,UnitedKingdom,University of Bristol,null,40.1,62.9,67.6,17.8,0
101-150,UnitedStates,University of Colorado at Boulder,null,37.8,57.7,64.8,19.1,0
101-150,UnitedKingdom,University of East Anglia,null,48.2,58.4,84.1,11.7,0
101-150,UnitedStates,University of Florida,null,43.6,60.8,72,9.5,0
101-150,Germany,University of Frankfurt,null,43.3,56.1,79,11.7,0
101-150,Germany,University of Goettingen,null,48.3,67.8,80,0,0
101-150,Switzerland,University of Lausanne,null,35.9,65.4,89.8,20.2,0
101-150,UnitedKingdom,University of Leeds,null,51.3,61.5,79.3,0,0
101-150,UnitedStates,University of Notre Dame,null,34.1,79.2,54.2,19.1,0
101-150,UnitedStates,University of Rochester,null,37.1,69.7,62.2,28.6,0
101-150,UnitedKingdom,University of Southampton,null,43.1,68,82.9,15.1,0
101-150,Denmark,University of Southern Denmark,null,44.1,56.9,88.6,6.7,0
101-150,Switzerland,University of St.Gallen,null,39.8,62.9,84.3,11.7,0
101-150,Australia,University of Technology Sydney,null,46.9,52.4,77.4,9.5,0
101-150,Austria,University of Vienna,null,45.7,52.4,86.1,13.5,0
101-150,Netherlands,University of Wageningen,null,48.1,75.3,94,6.7,0
101-150,Sweden,Uppsala University,null,37,63.6,71.9,16.5,0
101-150,UnitedStates,Vanderbilt University,null,42,56.9,59.9,17.8,0
101-150,Canada,Western University,null,35.8,58.9,82,19.1,0
101-150,China,Xiamen University,null,43.3,65,80.4,11.7,0
151-200,Greece,Athens University of Economics and Business,null,38.7,51.3,84.4,9.5,0
151-200,UnitedKingdom,Cardiff University,null,39,59.4,62,6.7,0
151-200,Italy,Catholic University of the Sacred Heart,null,38.4,52.9,75.9,9.5,0
151-200,Hungary,Central European University,null,28.5,71.5,92.3,19.1,0
151-200,Australia,Deakin University,null,44.8,61.8,76.3,0,0
151-200,Netherlands,Delft University of Technology,null,41.5,65.4,72.9,0,0
151-200,France,Ecole Polytechnique,null,32.2,60.8,76,21.3,0
151-200,UnitedStates,Emory University,null,33.6,76.8,67,9.5,0
151-200,Germany,Free University Berlin,null,37.5,61.1,56.6,9.5,0
151-200,Belgium,Ghent University,null,45.3,64.7,84.4,0,0
151-200,Germany,Humboldt University of Berlin,null,40.3,56.6,75.8,13.5,0
151-200,UnitedStates,Iowa State University,null,39,58.6,68.6,6.7,0
151-200,SouthKorea,Korea University,null,43.9,57.4,78.6,6.7,0
151-200,Sweden,KTH Royal Institute of Technology,null,36.7,64.1,75.5,6.7,0
151-200,Canada,McMaster University,null,36.9,59.6,79.5,9.5,0
151-200,Singapore,Nanyang Technological University,null,37.9,60.8,86.5,9.5,0
151-200,Russia,National Research University - Higher School of Economics,null,38.8,49.9,81.2,11.7,0
151-200,China-Taiwan,National Taiwan University,null,46.2,42,58.3,9.5,0
151-200,Norway,NHH - Norwegian School of Economics,null,37.4,55.1,87,16.5,0
151-200,UnitedKingdom,Queen Mary University of London,null,38.1,62,82,13.5,0
151-200,Canada,Queen's University,null,33.6,56.6,78.2,20.2,0
151-200,Australia,Queensland University of Technology,null,38.5,58.4,85.4,6.7,0
151-200,China,Shanghai Jiao Tong University,null,38.7,64.7,83.1,6.7,0
151-200,Switzerland,Swiss Federal Institute of Technology Lausanne,null,30.3,79.9,89.9,15.1,0
151-200,Australia,The University of Adelaide,null,41,52.4,77.4,6.7,0
151-200,NewZealand,The University of Auckland,null,36.3,58.9,86.8,13.5,0
151-200,Canada,The University of Calgary,null,32.7,65,86,13.5,0
151-200,UnitedStates,The University of Georgia,null,40.9,65.4,60.3,6.7,0
151-200,UnitedStates,The University of Texas at Dallas,null,34.2,65.6,78.2,9.5,0
151-200,Australia,The University of Western Australia,null,40.4,52.4,74,6.7,0
151-200,Ireland,University College Dublin,null,37.1,65.8,78.6,13.5,0
151-200,UnitedStates,University of Arizona,null,33.6,72.5,69.2,16.5,0
151-200,UnitedKingdom,University of Birmingham,null,47.2,58.4,75.6,0,0
151-200,UnitedStates,University of Connecticut,null,42.7,49.3,56.6,11.7,0
151-200,Switzerland,University of Geneva,null,33,60.8,82.9,13.5,0
151-200,Germany,University of Hamburg,null,43.6,52.7,66.9,6.7,0
151-200,UnitedStates,University of Houston,null,31.6,66.7,69.6,15.1,0
151-200,UnitedStates,University of Illinois at Chicago,null,37.6,57.7,58.5,15.1,0
151-200,Austria,University of Innsbruck,null,30.7,65.8,94.8,13.5,0
151-200,Germany,University of Kiel,null,41,62,78,9.5,0
151-200,Germany,University of Konstanz,null,32.8,61.5,74.1,13.5,0
151-200,UnitedKingdom,University of Leicester,null,39.9,48.7,78.6,15.1,0
151-200,UnitedStates,University of Massachusetts Amherst,null,39.5,57.4,70.2,9.5,0
151-200,UnitedStates,University of Missouri - Columbia,null,35.1,57.4,63.7,16.5,0
151-200,Canada,University of Ottawa,null,36.9,64.5,76.8,9.5,0
151-200,UnitedStates,"University of Pittsburgh, Pittsburgh Campus",null,34,62.7,64.1,21.3,0
151-200,Italy,University of Roma - Tor Vergata,null,39.2,56.4,74.7,15.1,0
151-200,UnitedKingdom,University of Surrey,null,38.8,57.9,84.9,9.5,0
151-200,Canada,York University,null,40.1,58.9,68.8,13.5,0
151-200,China,Zhejiang University,null,39.4,54.3,83.6,11.7,0
201-300,Finland,Aalto University,null,31.4,58.2,74.2,6.7,0
201-300,UnitedStates,American University,null,35.2,62.2,61.4,9.5,0
201-300,Israel,Bar-Ilan University,null,33.7,48.4,78.9,9.5,0
201-300,Israel,Ben-Gurion University of the Negev,null,34.9,57.4,74,6.7,0
201-300,UnitedStates,Binghamton University,null,30.4,53.5,87.5,9.5,0
201-300,UnitedStates,Brigham Young University,null,26.6,64.5,47.4,11.7,0
201-300,UnitedKingdom,Brunel University,null,35.6,53.5,87.8,0,0
201-300,Italy,Ca' Foscari University of Venice,null,31.4,59.6,79.7,6.7,0
201-300,Chile,Catholic University of Chile,null,34.8,55.3,79.1,9.5,0
201-300,UnitedStates,Chapman University,null,28.7,57.9,79.1,13.5,0
201-300,China-HongKong,City University of Hong Kong,null,37.7,53.2,85.7,0,0
201-300,Spain,Complutense University of Madrid,null,43.4,48.7,58.4,0,0
201-300,Australia,Curtin University,null,38.3,53.2,78.4,0,0
201-300,UnitedStates,Drexel University,null,32.1,73.9,86.7,6.7,0
201-300,UnitedKingdom,Durham University,null,38.1,51.8,75,0,0
201-300,UnitedStates,Florida State University,null,40.1,51,59.4,0,0
201-300,UnitedStates,Fordham University,null,31.7,55.1,68.8,9.5,0
201-300,China,Fudan University,null,40,50.1,75.8,0,0
201-300,Australia,Griffith University,null,43.1,47.2,67.7,0,0
201-300,France,HEC Paris,null,26.1,72.1,92,15.1,0
201-300,Germany,Heidelberg University,null,36.4,62.9,80.9,0,0
201-300,Japan,Hitotsubashi University,null,38.4,47.5,70.2,11.7,0
201-300,France,INSEAD,null,28.7,61.3,92.1,11.7,0
201-300,France,IPAG Business School,null,34.3,74.7,90.2,0,0
201-300,Japan,Keio University,null,36.5,40.2,73,6.7,0
201-300,UnitedKingdom,King's College London,null,37.3,57.7,63.4,6.7,0
201-300,Japan,Kyoto University,null,39.9,46.2,73.1,9.5,0
201-300,UnitedKingdom,Lancaster University,null,42.9,55.3,80.3,0,0
201-300,Canada,Laval University,null,32.8,52.1,83.4,9.5,0
201-300,UnitedKingdom,Loughborough University,null,36.9,52.1,72.2,6.7,0
201-300,Portugal,New University of Lisbon,null,33.2,59.1,88.2,6.7,0
201-300,UnitedKingdom,Newcastle University,null,37.3,58.6,70.9,0,0
201-300,UnitedStates,North Carolina State University - Raleigh,null,34.8,59.6,61.5,11.7,0
201-300,Norway,Norwegian University of Life Sciences,null,28,75.1,89.8,0,0
201-300,Norway,Norwegian University of Science and Technology - NTNU,null,32.9,65.8,66.8,6.7,0
201-300,Japan,Osaka University,null,39.1,37.6,54.2,6.7,0
201-300,France,Paris Dauphine University (Paris 9),null,41.3,44.7,64.1,9.5,0
201-300,Italy,Polytechnic Institute of Milan,null,31.7,77.5,69.4,6.7,0
201-300,UnitedStates,Rice University,null,28.3,60.3,73.7,15.1,0
201-300,Australia,RMIT University,null,38,51,58.8,0,0
201-300,UnitedKingdom,"Royal Holloway, University of London",null,23.8,56.6,74.8,16.5,0
201-300,France,School for Advanced Studies in the Social Sciences,null,34.3,44.3,72.8,15.1,0
201-300,UnitedStates,Southern Methodist University,null,32.5,64.3,58.9,13.5,0
201-300,China,Southwestern University Of Finance And Economics,null,37.8,51,89,0,0
201-300,SouthKorea,Sungkyunkwan University,null,35,51,80,6.7,0
201-300,UnitedStates,Syracuse University,null,40.6,48.4,69.4,6.7,0
201-300,Germany,Technical University of Berlin,null,33.2,64.5,81.9,6.7,0
201-300,Denmark,Technical University of Denmark,null,29.1,76.8,87.7,0,0
201-300,Romania,The Bucharest University of Economic Studies,null,53.8,31.8,41.3,0,0
201-300,China-HongKong,The Hong Kong Polytechnic University,null,35.4,58.6,82.8,0,0
201-300,UnitedKingdom,The University of Reading,null,41.7,50.4,77.8,0,0
201-300,Ireland,Trinity College Dublin,null,37.9,61.5,74.2,0,0
201-300,UnitedStates,Tulane University,null,29.1,66.1,64.4,16.5,0
201-300,Spain,Universitat Jaume I,null,32.7,56.4,84.1,6.7,0
201-300,France,Universite Catholique Lille,null,35,57.7,93,0,0
201-300,Canada,University of Alberta,null,40.3,55.9,87.7,0,0
201-300,Belgium,University of Antwerp,null,39,57.9,82.9,0,0
