World rank,Country,Institution,Total Score,PUB,CNCI,IC,TOP,AWARD
76-100,UnitedStates,Boston University,null,47.1,67.2,57.9,38.1,NA
76-100,UnitedStates,Brigham Young University,null,43.1,66,61.3,38.1,NA
76-100,UnitedKingdom,City University London,null,58.7,73.6,86.2,23.4,NA
76-100,UnitedStates,City University New York - Baruch College,null,48.3,60.9,72.9,38.1,NA
76-100,Canada,Concordia University,null,51.7,73.2,81.1,35.7,NA
76-100,UnitedStates,Dartmouth College,null,39.2,89.3,65.2,44.7,NA
76-100,UnitedStates,Emory University,null,45.2,63.9,67.1,46.7,NA
76-100,Belgium,Ghent University,null,59.2,69.5,80.1,30.2,NA
76-100,UnitedStates,Oklahoma State University,null,51.5,76.1,52.9,27,NA
76-100,China,Peking University,null,50.2,71.3,87.6,38.1,NA
76-100,UnitedStates,Rice University,null,42.9,82,60.6,38.1,NA
76-100,Canada,Simon Fraser University,null,50.6,85.4,90,23.4,NA
76-100,Singapore,Singapore Management University,null,46.5,71.9,100,40.5,NA
76-100,UnitedKingdom,"The Imperial College of Science, Technology and Medicine",null,56.6,87.2,94.5,19.1,NA
76-100,Canada,The University of Calgary,null,42.2,87.7,89.9,33,NA
76-100,China-HongKong,The University of Hong Kong,null,42.4,68.4,80.6,44.7,NA
76-100,UnitedKingdom,The University of Manchester,null,85.8,62.4,73.5,0,NA
76-100,Australia,The University of Queensland,null,71.4,69.7,67.4,19.1,NA
76-100,UnitedStates,The University of Texas at Dallas,null,46.5,74.9,71.4,33,NA
76-100,Netherlands,University of Amsterdam,null,66.4,76.1,68.8,13.5,NA
76-100,UnitedKingdom,University of Bath,null,51.1,78.5,74.2,30.2,NA
76-100,Germany,University of Frankfurt,null,43.5,65.6,77.8,38.1,NA
76-100,Germany,University of Munich,null,63.4,78.9,79.2,23.4,NA
76-100,UnitedKingdom,University of Oxford,null,68,62.4,76.1,13.5,NA
76-100,Australia,University of Sydney,null,69.5,63.1,69.6,13.5,NA
101-150,UnitedKingdom,Aston University,null,55.7,74,87.6,19.1,NA
101-150,Italy,Bocconi University,null,69.2,74.7,84.5,0,NA
101-150,UnitedStates,Colorado State University,null,42.9,74.5,62.6,27,NA
101-150,UnitedStates,Drexel University,null,39.4,71.3,67,38.1,NA
101-150,UnitedStates,Florida International University,null,48.5,63.9,61.1,27,NA
101-150,China,Fudan University,null,40.6,67.2,86.6,33,NA
101-150,UnitedStates,George Mason University,null,44.6,68.6,63.8,27,NA
101-150,France,HEC Paris,null,39.4,79.1,91.6,33,NA
101-150,SouthKorea,Korea University,null,50,57.5,86.4,27,NA
101-150,UnitedKingdom,Lancaster University,null,70.3,63.6,73.6,0,NA
101-150,UnitedStates,Lehigh University,null,36.9,78.1,62.9,33,NA
101-150,UnitedKingdom,London School of Economics and Political Science,null,66.9,57.7,63,13.5,NA
101-150,UnitedStates,Louisiana State University - Baton Rouge,null,49.4,54.7,76.8,23.4,NA
101-150,NewZealand,Massey University,null,42.4,63.4,84.4,33,NA
101-150,Canada,McGill University,null,42.4,57.5,76.6,27,NA
101-150,Singapore,Nanyang Technological University,null,44,60.1,91.6,33,NA
101-150,Australia,Queensland University of Technology,null,57.4,60.9,67.1,13.5,NA
101-150,Netherlands,Radboud University Nijmegen,null,52.6,64.6,63.8,19.1,NA
101-150,China,Renmin University of China,null,46.3,61.9,83.3,23.4,NA
101-150,China,Shanghai Jiao Tong University,null,40.4,75.3,83.1,23.4,NA
101-150,UnitedStates,Southern Methodist University,null,35.9,72.1,57.6,35.7,NA
101-150,UnitedStates,Syracuse University,null,49.4,81.1,65.8,13.5,NA
101-150,Israel,Tel Aviv University,null,34.8,73,80.6,42.6,NA
101-150,Australia,The Australian National University,null,54.2,60.4,62.5,19.1,NA
101-150,UnitedStates,The University of Alabama - Tuscaloosa,null,50.8,72.1,54.5,19.1,NA
101-150,NewZealand,The University of Auckland,null,50.9,72.3,79.5,19.1,NA
101-150,UnitedStates,The University of Texas at San Antonio,null,32.6,69,69.8,42.6,NA
101-150,UnitedStates,"University at Buffalo, the State University of New York",null,33.4,79.5,56.7,30.2,NA
101-150,Germany,University of Bochum,null,33.7,57.5,54.5,38.1,NA
101-150,UnitedStates,"University of California, Davis",null,35.6,94.1,53.3,27,NA
101-150,UnitedStates,"University of California, San Diego",null,38.2,60.9,73.5,42.6,NA
101-150,UnitedStates,University of Cincinnati,null,34.8,80.7,52.8,40.5,NA
101-150,UnitedStates,University of Connecticut,null,46.3,73.8,48.1,33,NA
101-150,UnitedStates,University of Illinois at Chicago,null,44.2,74.3,59.8,27,NA
101-150,UnitedStates,University of Kansas,null,43.5,56.1,65.4,30.2,NA
101-150,UnitedStates,University of Kentucky,null,35.9,69.9,54.5,33,NA
101-150,UnitedKingdom,University of Leeds,null,71.5,68.6,76.2,0,NA
101-150,UnitedStates,University of Missouri - Columbia,null,43.7,62.9,61.3,27,NA
101-150,Spain,University of Navarra,null,58.9,66.7,75.6,13.5,NA
101-150,UnitedStates,University of Nebraska - Lincoln,null,44.6,76.5,53.2,23.4,NA
101-150,UnitedStates,University of Notre Dame,null,40.8,77.3,60.4,35.7,NA
101-150,UnitedKingdom,University of Nottingham,null,72.8,61.4,68.9,0,NA
101-150,Australia,University of South Australia,null,58.4,61.6,73.6,13.5,NA
101-150,UnitedStates,University of South Florida,null,40.4,76.9,42.4,27,NA
101-150,UnitedStates,University of Tennessee - Knoxville,null,49.2,76.9,54.5,19.1,NA
101-150,UnitedStates,University of Utah,null,40.1,73.6,57.9,27,NA
101-150,UnitedStates,Vanderbilt University,null,37.9,63.6,57.3,33,NA
101-150,Austria,Vienna University of Economics and Business Administration,null,43.3,74,95.5,23.4,NA
101-150,UnitedStates,Washington University in St. Louis,null,32.6,67,52.5,35.7,NA
151-200,UnitedStates,Baylor University,null,40.8,67.4,43.5,19.1,NA
151-200,UnitedKingdom,Cardiff University,null,63.7,63.4,65.8,0,NA
151-200,China,China Europe International Business School,null,38.4,65.3,98.7,19.1,NA
151-200,UnitedStates,Clemson University,null,39.9,71.5,59.4,19.1,NA
151-200,Netherlands,Eindhoven University of Technology,null,45,67.4,80.9,13.5,NA
151-200,Spain,Escuela Superior de Administracion y Direccion de Empresas (ESADE),null,41.3,74.9,90.4,19.1,NA
151-200,Australia,Griffith University,null,66.4,61.4,58.4,0,NA
151-200,China,Huazhong University of Science and Technology,null,35.1,65.8,72.8,30.2,NA
151-200,Spain,IE University,null,37.9,74.5,90.1,19.1,NA
151-200,UnitedStates,Iowa State University,null,43.7,55.5,50.9,27,NA
151-200,UnitedStates,Johns Hopkins University,null,32.3,65.8,70.5,30.2,NA
151-200,France,Kedge Business School,null,44.6,69.9,88.3,13.5,NA
151-200,SouthKorea,Korea Advanced Institute of Science and Technology,null,35.6,59.1,71.7,27,NA
151-200,China-Taiwan,National Taiwan University,null,49.2,56.4,47.2,19.1,NA
151-200,UnitedStates,North Carolina State University - Raleigh,null,41.7,59.6,59,23.4,NA
151-200,UnitedStates,Oregon State University,null,37.7,66.7,57.7,27,NA
151-200,Canada,Queen's University,null,34.5,77.3,67.3,27,NA
151-200,UnitedStates,"Rutgers, The State University of New Jersey - New Brunswick",null,39.6,82.6,57.4,13.5,NA
151-200,China,Sun Yat-sen University,null,38.9,69.7,82.6,19.1,NA
151-200,SouthKorea,Sungkyunkwan University,null,40.6,58.5,74.8,19.1,NA
151-200,Switzerland,Swiss Federal Institute of Technology Zurich,null,43.5,80.1,80.8,13.5,NA
151-200,Germany,Technical University Munich,null,45.4,69.7,77.4,19.1,NA
151-200,Israel,The Hebrew University of Jerusalem,null,32,69,89,27,NA
151-200,UnitedKingdom,The University of Reading,null,61.2,58.8,65.7,0,NA
151-200,UnitedKingdom,The University of Sheffield,null,60.5,71,63.2,0,NA
151-200,UnitedStates,The University of Texas at Arlington,null,37.4,70.8,70.5,23.4,NA
151-200,Spain,Universitat Ramon Llull,null,42.6,75.1,90.4,19.1,NA
151-200,UnitedKingdom,University College London,null,46.7,59.9,65.9,13.5,NA
151-200,UnitedStates,University of Arkansas at Fayetteville,null,37.7,73.6,45.4,27,NA
151-200,UnitedStates,"University of California, Irvine",null,40.4,78.7,62.2,19.1,NA
151-200,UnitedStates,University of Central Florida,null,40.8,56.9,54.5,23.4,NA
151-200,UnitedStates,University of Delaware,null,32.9,87.9,55.9,27,NA
151-200,Germany,University of Erlangen-Nuremberg,null,37.4,71.9,59.4,19.1,NA
151-200,UnitedKingdom,University of Exeter,null,47.3,59.1,70.9,13.5,NA
151-200,UnitedStates,University of Iowa,null,30.8,80.3,67.2,27,NA
151-200,Germany,University of Cologne,null,34.3,67.7,75.8,27,NA
151-200,Switzerland,University of Lausanne,null,34.5,85.6,77.7,19.1,NA
151-200,UnitedStates,University of Massachusetts Amherst,null,48.1,64.1,56.7,19.1,NA
151-200,Germany,University of Muenster,null,40.8,61.6,71.6,23.4,NA
151-200,UnitedStates,University of Oklahoma - Norman,null,45.6,73.4,48.7,19.1,NA
151-200,Denmark,University of Southern Denmark,null,44.8,64.4,84.7,13.5,NA
151-200,UnitedKingdom,University of Strathclyde,null,62.5,68.6,71.2,0,NA
151-200,Netherlands,University of Twente,null,44.6,68.6,71.3,13.5,NA
151-200,Spain,University of Valencia,null,64.4,60.4,56.6,0,NA
151-200,UnitedStates,University of Wisconsin-Milwaukee,null,35.1,70.4,70.2,23.4,NA
151-200,Switzerland,University of Zurich,null,35.4,79.7,82.7,23.4,NA
151-200,Netherlands,Utrecht University,null,55.2,87.4,75.4,0,NA
151-200,UnitedStates,Villanova University,null,43.3,70.4,58,19.1,NA
151-200,UnitedStates,Washington State University,null,41.1,66.3,67.4,19.1,NA
151-200,SouthKorea,Yonsei University,null,47.1,66,79.3,19.1,NA
finance,2017,,,,,,,
1,UnitedStates,New York University,297.7,100,87.9,62.2,97.6,NA
2,UnitedStates,University of Pennsylvania,289.1,91.4,95.3,57.6,98.6,NA
3,UnitedStates,University of Chicago,287.5,88.4,100,48.1,100,NA
4,UnitedStates,Harvard University,285.4,99.7,77.5,61.3,91,NA
5,UnitedStates,Columbia University,271.2,92.3,78.2,64.9,87.2,NA
6,UnitedStates,Massachusetts Institute of Technology (MIT),258.2,86.4,80.9,42.5,84,NA
7,UnitedKingdom,London School of Economics and Political Science,250.4,92.5,61.9,76.3,73.1,NA
8,Netherlands,Tilburg University,245.1,85.2,78.5,87.9,69.2,NA
9,Canada,University of Toronto,241.6,79.8,69.9,84.8,78.5,NA
10,Australia,The University of New South Wales,240.3,89.9,64.3,70.5,66.2,NA
11,UnitedKingdom,University of Oxford,234.5,84.2,69.5,76.9,65.7,NA
12,UnitedStates,University of Michigan-Ann Arbor,234.2,74.5,81.2,51.9,76.7,NA
13,UnitedStates,The University of Texas at Austin,229.7,72.7,72.9,57.4,78.5,NA
14,UnitedStates,"University of California, Berkeley",227.5,74,82.7,59.2,69.2,NA
15,UnitedStates,Stanford University,226.9,70.1,84.8,53.1,74,NA
16,UnitedStates,The Ohio State University - Columbus,226.8,65.8,90,55.1,77.6,NA
17,UnitedStates,University of North Carolina at Chapel Hill,226,71.3,78,56.1,74.5,NA
18,UnitedStates,Cornell University,225.2,76.6,71.7,60.7,68.2,NA
19,UnitedStates,Indiana University Bloomington,224.7,72.9,74.5,54.9,72.6,NA
20,UnitedStates,Duke University,224.3,66.7,88.2,47.3,75.4,NA
21,UnitedKingdom,London Business School,217.7,63.2,87.4,90,70.2,NA
21,UnitedStates,University of Illinois at Urbana-Champaign,217.7,66.5,72.7,57.4,75.9,NA
23,China-HongKong,The Chinese University of Hong Kong,212.2,72,73,80.7,59.7,NA
24,Netherlands,Erasmus University Rotterdam,212,80.8,59.7,78.7,53,NA
25,UnitedKingdom,City University London,211.7,82.9,61.3,77.8,49,NA
26,UnitedStates,University of Washington,211.5,60.3,89.8,60.2,70.2,NA
27,Australia,The University of Melbourne,210.6,83.8,47.2,82.3,53,NA
28,UnitedStates,University of Southern California,209.4,60.5,92.8,59.9,66.2,NA
29,UnitedStates,Northwestern University,209.3,64.2,78,51.7,68.7,NA
30,UnitedKingdom,The University of Manchester,207,81,57.9,75,49,NA
31,China-HongKong,City University of Hong Kong,205.7,71.1,67.5,80,57.3,NA
32,China-HongKong,The Hong Kong University of Science and Technology,205.5,73.1,54.3,73.4,61.4,NA
33,Singapore,National University of Singapore,202.7,76.9,55.5,86.4,51,NA
34,Australia,Monash University,202.4,83.8,51,73.9,43.8,NA
35,China-HongKong,The University of Hong Kong,200.9,74.2,59.3,69.1,53,NA
36,UnitedStates,The University of Georgia,198.7,70.4,65.1,44.8,56.1,NA
37,UnitedStates,Washington University in St. Louis,195.9,54.2,89.5,57.2,64.1,NA
38,UnitedStates,Boston College,195.4,62.7,74.7,55.5,58.5,NA
39,UnitedStates,The University of Texas at Dallas,195,55.4,79.2,66.3,65.7,NA
40,UnitedStates,"University of Maryland, College Park",194.8,61.6,74,52.1,60.3,NA
41,UnitedStates,"University of Minnesota, Twin Cities",194.1,57.4,75.9,58.7,64.1,NA
42,UnitedStates,Princeton University,193.5,63.2,76.4,55.8,54.9,NA
43,UnitedStates,University of Notre Dame,191.7,51.7,94.1,51.6,61.9,NA
44,Singapore,Nanyang Technological University,191.6,61.1,68.3,91.6,56.7,NA
45,UnitedStates,"University of California, Los Angeles",191.3,58,82.2,64.2,56.7,NA
46,UnitedStates,Pennsylvania State University - University Park,190.2,64.5,61.5,59.9,56.7,NA
47,Australia,University of Sydney,189.5,75.1,51,67.8,44.6,NA
48,China-Taiwan,National Taiwan University,188.9,75.3,49.1,60.3,45.3,NA
49,UnitedKingdom,University of Warwick,188.4,66.5,56.5,74.5,53,NA
50,Italy,Bocconi University,187.3,63.2,66.3,83.9,51,NA
51-75,UnitedStates,Arizona State University,null,54.5,72.5,63.8,57.3,NA
51-75,UnitedStates,Boston University,null,61.3,54.8,69.4,57.3,NA
51-75,UnitedStates,City University New York - Baruch College,null,55.7,67.9,58.6,52.3,NA
51-75,Denmark,Copenhagen Business School,null,49.1,89.5,81.5,46.8,NA
51-75,Australia,Deakin University,null,60.5,81.9,68.9,32.1,NA
51-75,UnitedStates,Emory University,null,44.9,87.6,51.5,55.5,NA
51-75,UnitedStates,Florida State University,null,67.2,51.8,57.5,43,NA
51-75,UnitedStates,Fordham University,null,62.7,61.5,62.4,38.8,NA
51-75,UnitedStates,Georgia State University,null,60.5,60.8,60.7,43.8,NA
51-75,UnitedStates,Michigan State University,null,53,63.2,65.6,58.5,NA
51-75,UnitedStates,Purdue University - West Lafayette,null,48.4,81.4,66.3,51.7,NA
51-75,Singapore,Singapore Management University,null,57.4,66.1,92.8,53,NA
51-75,Switzerland,Swiss Federal Institute of Technology Zurich,null,59.4,56.5,79,46.1,NA
51-75,China-HongKong,The Hong Kong Polytechnic University,null,59.4,59.3,77.7,43,NA
51-75,Netherlands,University of Amsterdam,null,56.9,72.3,83.2,46.8,NA
51-75,UnitedKingdom,University of Cambridge,null,81.6,42.1,78.3,31,NA
51-75,UnitedStates,University of Florida,null,57.2,73.4,51.1,51.7,NA
51-75,UnitedStates,University of Houston,null,55.1,68.1,70.1,46.8,NA
51-75,Germany,University of Mannheim,null,53.3,68.7,75.9,46.8,NA
51-75,Canada,University of Montreal,null,65,54.8,78.4,41.4,NA
51-75,Australia,"University of Technology, Sydney",null,74.9,49.4,60.1,29.8,NA
51-75,UnitedStates,University of Wisconsin - Madison,null,59.7,63,61.6,49,NA
51-75,Netherlands,VU University Amsterdam,null,67,55,68.9,40.5,NA
51-75,UnitedStates,Yale University,null,55.7,79.9,61.5,51.7,NA
51-75,Canada,York University,null,59.4,63,79.6,45.3,NA
76-100,UnitedStates,Drexel University,null,51.4,80.2,82,38.8,NA
76-100,France,HEC Paris,null,45.2,76.3,84.4,49.7,NA
76-100,SouthKorea,Korea University,null,54.8,68.5,72.2,34.1,NA
76-100,Belgium,KU Leuven,null,63.7,57.7,81.6,26.2,NA
76-100,UnitedKingdom,Lancaster University,null,61.1,50.2,76.9,34.1,NA
76-100,Netherlands,Maastricht University,null,61.6,57.2,84.9,36.1,NA
76-100,China,Shanghai University of Finance and Economics,null,54.8,58.4,80.7,39.7,NA
76-100,Sweden,Stockholm School of Economics,null,50.1,70,76.2,49,NA
76-100,UnitedStates,Temple University,null,52.7,71.6,64.1,41.4,NA
76-100,UnitedStates,Texas A&M University,null,56.6,70.8,44.7,43,NA
76-100,Australia,The Australian National University,null,67.5,55,70.7,32.1,NA
76-100,UnitedKingdom,"The Imperial College of Science, Technology and Medicine",null,52,68.5,87.3,39.7,NA
76-100,UnitedKingdom,The University of Edinburgh,null,53,63.4,67.5,44.6,NA
76-100,Australia,The University of Queensland,null,62.9,63.4,75.8,26.2,NA
76-100,UnitedStates,University of Arizona,null,43.4,93.2,58.3,49.7,NA
76-100,Canada,University of British Columbia,null,49.4,74.5,86.2,47.5,NA
76-100,UnitedStates,"University of California, Irvine",null,44.1,78.7,61.9,46.8,NA
76-100,Germany,University of Frankfurt,null,58.9,57.4,68.7,35.1,NA
76-100,Netherlands,University of Groningen,null,60.3,57.4,71.3,37.9,NA
76-100,Germany,University of Munich,null,61.6,54.3,64.2,35.1,NA
76-100,UnitedStates,"University of Pittsburgh, Pittsburgh Campus",null,51.4,57.4,50.6,51,NA
76-100,UnitedStates,University of Rochester,null,43,87.3,43.9,51,NA
76-100,UnitedStates,University of Virginia,null,51.1,70.6,56,43.8,NA
76-100,Canada,University of Waterloo,null,59.1,50.2,80.6,42.2,NA
76-100,Switzerland,University of Zurich,null,59.1,49.9,76.1,43,NA
101-150,Denmark,Aarhus University,null,50.7,53.8,80.6,28.7,NA
101-150,UnitedKingdom,Bangor University,null,55.4,62.3,81.2,18.5,NA
101-150,UnitedStates,Brigham Young University,null,47,64.9,33.5,41.4,NA
101-150,UnitedKingdom,Cardiff University,null,51.4,57,73.4,29.8,NA
101-150,Spain,Carlos III University of Madrid,null,52,54.1,77.7,28.7,NA
101-150,UnitedStates,Carnegie Mellon University,null,44.9,53.6,66.4,46.8,NA
101-150,France,ESSEC Business School,null,45.2,59.5,80.2,33.1,NA
101-150,UnitedStates,Florida International University,null,58.6,44.5,47.7,26.2,NA
101-150,UnitedStates,George Mason University,null,56,47.5,58.3,32.1,NA
101-150,UnitedStates,Georgetown University,null,46,73.6,60.8,42.2,NA
101-150,UnitedStates,Georgia Institute of Technology,null,44.5,76.4,58.4,45.3,NA
101-150,France,INSEAD,null,43,57.4,100,42.2,NA
101-150,Canada,Laval University,null,42.2,75.4,72,29.8,NA
101-150,Australia,Macquarie University,null,54.5,49.7,47.7,23.4,NA
101-150,NewZealand,Massey University,null,51.7,48.8,77.4,28.7,NA
101-150,Canada,McGill University,null,41.4,52.8,87.5,39.7,NA
101-150,China-Taiwan,National Chengchi University,null,62.9,47.7,64.9,29.8,NA
101-150,France,Paris Dauphine University (Paris 9),null,56,43.6,62.1,39.7,NA
101-150,China,Peking University,null,57.7,48,68.5,32.1,NA
101-150,China,Renmin University of China,null,54.2,57.7,73,21.9,NA
101-150,UnitedStates,Rice University,null,43.4,72.5,47.6,47.5,NA
101-150,UnitedStates,"Rutgers, The State University of New Jersey - New Brunswick",null,48.7,57,62.4,45.3,NA
101-150,SouthKorea,Seoul National University,null,52,52.8,65.8,27.4,NA
101-150,China,Shanghai Jiao Tong University,null,48.7,64.7,88.2,33.1,NA
101-150,UnitedStates,Southern Methodist University,null,44.5,70,40.2,44.6,NA
101-150,SouthKorea,Sungkyunkwan University,null,43,82,77.2,28.7,NA
101-150,Switzerland,Swiss Federal Institute of Technology Lausanne,null,42.6,71,93.9,43.8,NA
101-150,UnitedStates,Syracuse University,null,51.1,48.6,58.4,35.1,NA
101-150,UnitedStates,The George Washington University,null,47.7,74.1,45,36.1,NA
101-150,UnitedStates,The University of Alabama - Tuscaloosa,null,47.7,56,39.5,33.1,NA
101-150,UnitedKingdom,The University of Glasgow,null,61.1,51,73.1,31,NA
101-150,UnitedKingdom,The University of Reading,null,65.8,38.7,70.2,23.4,NA
101-150,China,Tsinghua University,null,49.4,70.8,91.1,37,NA
101-150,France,Universite Catholique Lille,null,57.7,54.1,93.5,27.4,NA
